market_l5,product_l3_desc,revenue_recognition_date,day_sales_usd,is_holiday,series_id,day_name,is_billing_day,day_of_week,day_of_month,month,latest_same_day_of_week_intramonth,rolling_mean_same_day_of_week_28_prev_month,rolling_mean_same_day_of_week_84_prev_month,week_of_month,part_of_month,first_week,last_week,days_in_month,monthly_sin,monthly_cos,quarter,days_since_start_of_quarter,days_until_end_of_quarter,days_in_quarter,quarterly_sin,quarterly_cos
Rivendell,SightSphere,2021-02-27,11390.729789645911,False,Rivendell_SightSphere,Saturday,False,5,27,2,292698.51294680004,369316.7481251291,369316.7481251291,Week 4,Late,False,True,28,-0.22252093395631464,0.9749279121818235,Q1,57,33,90,-0.743144825477394,-0.6691306063588585
Rivendell,SightSphere,2021-02-28,1397861.3505392591,False,Rivendell_SightSphere,Sunday,False,6,28,2,,1824112.69,1824112.69,Week 4,Late,False,True,28,-2.4492935982947064e-16,1.0,Q1,58,32,90,-0.7880107536067221,-0.6156614753256581
Rivendell,SightSphere,2021-03-01,384133.466235572,False,Rivendell_SightSphere,Monday,True,0,1,3,,95863.08137749262,206909.09877763447,Week 1,Early,True,False,31,0.20129852008866006,0.9795299412524945,Q1,59,31,90,-0.8290375725550414,-0.5591929034707472
Rivendell,SightSphere,2021-03-02,289715.2778941138,False,Rivendell_SightSphere,Tuesday,True,1,2,3,,43903.29221553988,363341.3920273016,Week 1,Early,True,False,31,0.39435585511331855,0.9189578116202306,Q1,60,30,90,-0.8660254037844384,-0.5000000000000004
Rivendell,SightSphere,2021-03-03,344709.2358679689,False,Rivendell_SightSphere,Wednesday,True,2,3,3,,20466.348650595548,436917.7820961697,Week 1,Early,True,False,31,0.5712682150947923,0.8207634412072763,Q1,61,29,90,-0.8987940462991668,-0.43837114678907774
Rivendell,SightSphere,2021-03-04,81760.73408942422,False,Rivendell_SightSphere,Thursday,True,3,4,3,,-1085.266837540974,224158.6249245146,Week 1,Early,True,False,31,0.7247927872291199,0.6889669190756866,Q1,62,28,90,-0.9271838545667873,-0.3746065934159123
Rivendell,SightSphere,2021-03-05,93677.31420211191,False,Rivendell_SightSphere,Friday,True,4,5,3,,107873.38688511774,198305.5782244548,Week 1,Early,True,False,31,0.8486442574947509,0.5289640103269624,Q1,63,27,90,-0.9510565162951535,-0.30901699437494756
Rivendell,SightSphere,2021-03-06,170082.45104116062,False,Rivendell_SightSphere,Saturday,False,5,6,3,,101456.3586461841,254519.4383484384,Week 1,Early,True,False,31,0.9377521321470804,0.3473052528448203,Q1,64,26,90,-0.9702957262759965,-0.24192189559966779
Rivendell,SightSphere,2021-03-08,341776.8247533212,False,Rivendell_SightSphere,Monday,True,0,8,3,384133.466235572,95863.08137749262,206909.09877763447,Week 2,Early,False,False,31,0.9987165071710528,-0.05064916883871264,Q1,66,24,90,-0.9945218953682734,-0.10452846326765336
Rivendell,SightSphere,2021-03-09,63602.69071192044,False,Rivendell_SightSphere,Tuesday,True,1,9,3,289715.2778941138,43903.29221553988,363341.3920273016,Week 2,Early,False,False,31,0.9680771188662043,-0.2506525322587204,Q1,67,23,90,-0.9993908270190957,-0.03489949670250165
Rivendell,SightSphere,2021-03-10,119009.16774161124,False,Rivendell_SightSphere,Wednesday,True,2,10,3,344709.2358679689,20466.348650595548,436917.7820961697,Week 2,Early,False,False,31,0.8978045395707416,-0.4403941515576344,Q1,68,22,90,-0.9993908270190958,0.03489949670250128
Rivendell,SightSphere,2021-03-11,136932.04814634882,False,Rivendell_SightSphere,Thursday,True,3,11,3,81760.73408942422,-1085.266837540974,224158.6249245146,Week 2,Mid,False,False,31,0.7907757369376989,-0.6121059825476626,Q1,69,21,90,-0.9945218953682734,0.10452846326765299
Rivendell,SightSphere,2021-03-12,158996.38427733013,False,Rivendell_SightSphere,Friday,True,4,12,3,93677.31420211191,107873.38688511774,198305.5782244548,Week 2,Mid,False,False,31,0.6513724827222223,-0.7587581226927909,Q1,70,20,90,-0.9848077530122081,0.17364817766692997
Rivendell,SightSphere,2021-03-13,161506.98853578587,False,Rivendell_SightSphere,Saturday,False,5,13,3,170082.45104116062,101456.3586461841,254519.4383484384,Week 2,Mid,False,False,31,0.48530196253108104,-0.8743466161445821,Q1,71,19,90,-0.9702957262759966,0.24192189559966745
Rivendell,SightSphere,2021-03-15,45357.557279189634,False,Rivendell_SightSphere,Monday,True,0,15,3,341776.8247533212,95863.08137749262,206909.09877763447,Week 3,Mid,False,False,31,0.10116832198743272,-0.994869323391895,Q1,73,17,90,-0.9271838545667874,0.37460659341591196
Rivendell,SightSphere,2021-03-16,221645.5851886597,False,Rivendell_SightSphere,Tuesday,True,1,16,3,63602.69071192044,43903.29221553988,363341.3920273016,Week 3,Mid,False,False,31,-0.10116832198743204,-0.9948693233918952,Q1,74,16,90,-0.898794046299167,0.4383711467890774
Rivendell,SightSphere,2021-03-17,104126.63963948873,False,Rivendell_SightSphere,Wednesday,True,2,17,3,119009.16774161124,20466.348650595548,436917.7820961697,Week 3,Mid,False,False,31,-0.2993631229733582,-0.9541392564000488,Q1,75,15,90,-0.8660254037844386,0.5000000000000001
Rivendell,SightSphere,2021-03-18,525512.9146912815,False,Rivendell_SightSphere,Thursday,True,3,18,3,136932.04814634882,-1085.266837540974,224158.6249245146,Week 3,Mid,False,False,31,-0.4853019625310808,-0.8743466161445822,Q1,76,14,90,-0.8290375725550421,0.5591929034707462
Rivendell,SightSphere,2021-03-19,150622.77542313727,False,Rivendell_SightSphere,Friday,True,4,19,3,158996.38427733013,107873.38688511774,198305.5782244548,Week 3,Mid,False,False,31,-0.651372482722222,-0.7587581226927911,Q1,77,13,90,-0.7880107536067218,0.6156614753256585
Rivendell,SightSphere,2021-03-20,8922.051161777763,False,Rivendell_SightSphere,Saturday,False,5,20,3,161506.98853578587,101456.3586461841,254519.4383484384,Week 3,Mid,False,False,31,-0.7907757369376986,-0.6121059825476627,Q1,78,12,90,-0.7431448254773946,0.6691306063588578
Rivendell,SightSphere,2021-03-22,286550.8002054959,False,Rivendell_SightSphere,Monday,True,0,22,3,45357.557279189634,95863.08137749262,206909.09877763447,Week 4,Late,False,False,31,-0.9680771188662041,-0.2506525322587213,Q1,80,10,90,-0.6427876096865396,0.7660444431189778
Rivendell,SightSphere,2021-03-23,181208.3647440515,False,Rivendell_SightSphere,Tuesday,True,1,23,3,221645.5851886597,43903.29221553988,363341.3920273016,Week 4,Late,False,False,31,-0.9987165071710528,-0.05064916883871355,Q1,81,9,90,-0.5877852522924734,0.8090169943749473
Rivendell,SightSphere,2021-03-24,48697.03594502985,False,Rivendell_SightSphere,Wednesday,True,2,24,3,104126.63963948873,20466.348650595548,436917.7820961697,Week 4,Late,False,False,31,-0.9884683243281114,0.15142777750457667,Q1,82,8,90,-0.5299192642332058,0.8480480961564254
Rivendell,SightSphere,2021-03-25,8678.955935648513,False,Rivendell_SightSphere,Thursday,True,3,25,3,525512.9146912815,-1085.266837540974,224158.6249245146,Week 4,Late,False,True,31,-0.9377521321470804,0.3473052528448203,Q1,83,7,90,-0.4694715627858908,0.8829475928589269
Rivendell,SightSphere,2021-03-26,15271.778097934432,False,Rivendell_SightSphere,Friday,True,4,26,3,150622.77542313727,107873.38688511774,198305.5782244548,Week 4,Late,False,True,31,-0.848644257494751,0.5289640103269624,Q1,84,6,90,-0.40673664307580015,0.913545457642601
Rivendell,SightSphere,2021-03-29,23502.73203446524,False,Rivendell_SightSphere,Monday,True,0,29,3,286550.8002054959,95863.08137749262,206909.09877763447,Week 5,Late,False,True,31,-0.3943558551133187,0.9189578116202306,Q1,87,3,90,-0.20791169081775987,0.9781476007338056
Rivendell,SightSphere,2021-03-30,-1060649.829125693,False,Rivendell_SightSphere,Tuesday,True,1,30,3,181208.3647440515,43903.29221553988,363341.3920273016,Week 5,Late,False,True,31,-0.20129852008866114,0.9795299412524943,Q1,88,2,90,-0.13917310096006588,0.9902680687415703
Rivendell,SightSphere,2021-03-31,2985490.687631939,False,Rivendell_SightSphere,Wednesday,True,2,31,3,48697.03594502985,20466.348650595548,436917.7820961697,Week 5,Late,False,True,31,-2.4492935982947064e-16,1.0,Q1,89,1,90,-0.06975647374412476,0.9975640502598243
Rivendell,SightSphere,2021-04-01,571617.686886793,False,Rivendell_SightSphere,Thursday,True,3,1,4,,188221.16321567577,211090.4570303914,Week 1,Early,True,False,30,0.20791169081775931,0.9781476007338057,Q2,0,91,91,0.0,1.0
Rivendell,SightSphere,2021-04-02,580858.9156182467,False,Rivendell_SightSphere,Friday,True,4,2,4,,104642.06300012843,164246.11814288155,Week 1,Early,True,False,30,0.40673664307580015,0.9135454576426009,Q2,1,90,91,0.06899114440432493,0.9976172723012476
Rivendell,SightSphere,2021-04-06,233831.6455307434,False,Rivendell_SightSphere,Tuesday,True,1,6,4,,-148548.29712026537,121045.20440191707,Week 2,Early,True,False,30,0.9510565162951535,0.30901699437494745,Q2,5,86,91,0.33841307983367047,0.9409976553623765
Rivendell,SightSphere,2021-04-07,396201.85783927765,False,Rivendell_SightSphere,Wednesday,True,2,7,4,,814330.8827395173,525800.5239868661,Week 2,Early,True,False,30,0.9945218953682733,0.10452846326765346,Q2,6,85,91,0.40252723873996754,0.9154080085253663
Rivendell,SightSphere,2021-04-08,32153.35969041596,False,Rivendell_SightSphere,Thursday,True,3,8,4,571617.686886793,188221.16321567577,211090.4570303914,Week 2,Early,False,False,30,0.9945218953682734,-0.10452846326765333,Q2,7,84,91,0.4647231720437685,0.8854560256532099
Rivendell,SightSphere,2021-04-09,300246.2558423936,False,Rivendell_SightSphere,Friday,True,4,9,4,580858.9156182467,104642.06300012843,164246.11814288155,Week 2,Early,False,False,30,0.9510565162951536,-0.30901699437494734,Q2,8,83,91,0.524704487799008,0.8512844415843512
Rivendell,SightSphere,2021-04-10,6121.384975346076,False,Rivendell_SightSphere,Saturday,False,5,10,4,,113503.83024624141,212214.75591777932,Week 2,Early,False,False,30,0.8660254037844387,-0.4999999999999998,Q2,9,82,91,0.5821853477207707,0.8130560994785325
Rivendell,SightSphere,2021-04-12,61071.25067707548,False,Rivendell_SightSphere,Monday,True,0,12,4,,174296.978568118,200922.27287702888,Week 3,Mid,False,False,30,0.5877852522924732,-0.8090169943749473,Q2,11,80,91,0.688563231343277,0.7251763071433766
Rivendell,SightSphere,2021-04-13,73204.03146097533,False,Rivendell_SightSphere,Tuesday,True,1,13,4,233831.6455307434,-148548.29712026537,121045.20440191707,Week 3,Mid,False,False,30,0.40673664307580004,-0.913545457642601,Q2,12,79,91,0.7369533159843368,0.6759436441447544
Rivendell,SightSphere,2021-04-14,149566.38829790204,False,Rivendell_SightSphere,Wednesday,True,2,14,4,396201.85783927765,814330.8827395173,525800.5239868661,Week 3,Mid,False,False,30,0.20791169081775931,-0.9781476007338057,Q2,13,78,91,0.7818314824680298,0.6234898018587335
Rivendell,SightSphere,2021-04-15,244232.65988753567,False,Rivendell_SightSphere,Thursday,True,3,15,4,32153.35969041596,188221.16321567577,211090.4570303914,Week 3,Mid,False,False,30,5.66553889764798e-16,-1.0,Q2,14,77,91,0.8229838658936564,0.5680647467311559
Rivendell,SightSphere,2021-04-16,102079.46772094998,False,Rivendell_SightSphere,Friday,True,4,16,4,300246.2558423936,104642.06300012843,164246.11814288155,Week 3,Mid,False,False,30,-0.20791169081775907,-0.9781476007338057,Q2,15,76,91,0.8602143564135006,0.509932604390136
Rivendell,SightSphere,2021-04-17,44785.87243618738,False,Rivendell_SightSphere,Saturday,False,5,17,4,6121.384975346076,113503.83024624141,212214.75591777932,Week 3,Mid,False,False,30,-0.4067366430758002,-0.9135454576426009,Q2,16,75,91,0.893345533785563,0.44937040096716135
Rivendell,SightSphere,2021-04-19,162194.57194869305,False,Rivendell_SightSphere,Monday,True,0,19,4,61071.25067707548,174296.978568118,200922.27287702888,Week 4,Mid,False,False,30,-0.743144825477394,-0.6691306063588585,Q2,18,73,91,0.9466986959828059,0.32212044179849075
Rivendell,SightSphere,2021-04-20,317217.2197745129,False,Rivendell_SightSphere,Tuesday,True,1,20,4,73204.03146097533,-148548.29712026537,121045.20440191707,Week 4,Mid,False,False,30,-0.8660254037844384,-0.5000000000000004,Q2,19,72,91,0.9666664286932195,0.2560390900575472
Rivendell,SightSphere,2021-04-21,18562.29234025207,False,Rivendell_SightSphere,Wednesday,True,2,21,4,149566.38829790204,814330.8827395173,525800.5239868661,Week 4,Late,False,False,30,-0.9510565162951535,-0.30901699437494756,Q2,20,71,91,0.9820275556534303,0.1887375954529167
Rivendell,SightSphere,2021-04-22,261571.9905739925,False,Rivendell_SightSphere,Thursday,True,3,22,4,244232.65988753567,188221.16321567577,211090.4570303914,Week 4,Late,False,False,30,-0.9945218953682733,-0.10452846326765423,Q2,21,70,91,0.992708874098054,0.120536680255323
Rivendell,SightSphere,2021-04-23,167217.26863563008,False,Rivendell_SightSphere,Friday,True,4,23,4,102079.46772094998,104642.06300012843,164246.11814288155,Week 4,Late,False,False,30,-0.9945218953682734,0.10452846326765299,Q2,22,69,91,0.9986594826804561,0.051761352884209494
Rivendell,SightSphere,2021-04-24,18028.07699395239,False,Rivendell_SightSphere,Saturday,False,5,24,4,44785.87243618738,113503.83024624141,212214.75591777932,Week 4,Late,False,True,30,-0.9510565162951536,0.30901699437494723,Q2,23,68,91,0.9998510240408495,-0.017260640905388452
Rivendell,SightSphere,2021-04-25,98658.92985777228,False,Rivendell_SightSphere,Sunday,False,6,25,4,,,1610987.0202696295,Week 4,Late,False,True,30,-0.8660254037844386,0.5000000000000001,Q2,24,67,91,0.9962778199420265,-0.08620037988061942
Rivendell,SightSphere,2021-04-26,175353.7838049129,False,Rivendell_SightSphere,Monday,True,0,26,4,162194.57194869305,174296.978568118,200922.27287702888,Week 5,Late,False,True,30,-0.743144825477394,0.6691306063588585,Q2,25,66,91,0.9879568983287464,-0.15472933479028134
Rivendell,SightSphere,2021-04-27,45979.37362839864,False,Rivendell_SightSphere,Tuesday,True,1,27,4,317217.2197745129,-148548.29712026537,121045.20440191707,Week 5,Late,False,True,30,-0.5877852522924734,0.8090169943749473,Q2,26,65,91,0.9749279121818236,-0.22252093395631456
Rivendell,SightSphere,2021-04-28,5835.836418563874,False,Rivendell_SightSphere,Wednesday,True,2,28,4,18562.29234025207,814330.8827395173,525800.5239868661,Week 5,Late,False,True,30,-0.40673664307580015,0.913545457642601,Q2,27,64,91,0.9572529505536158,-0.28925211953656743
Rivendell,SightSphere,2021-04-29,-527731.8697334696,False,Rivendell_SightSphere,Thursday,True,3,29,4,261571.9905739925,188221.16321567577,211090.4570303914,Week 5,Late,False,True,30,-0.20791169081775898,0.9781476007338057,Q2,28,63,91,0.9350162426854148,-0.35460488704253545
Rivendell,SightSphere,2021-04-30,1896937.8719594704,False,Rivendell_SightSphere,Friday,True,4,30,4,167217.26863563008,104642.06300012843,164246.11814288155,Week 5,Late,False,True,30,-1.133107779529596e-15,1.0,Q2,29,62,91,0.9083237566167539,-0.4182678007755653
Rivendell,SightSphere,2021-05-05,65920.40384411349,True,Rivendell_SightSphere,Wednesday,True,2,5,5,,142541.5937239989,418366.4691842372,Week 2,Early,True,False,31,0.8486442574947509,0.5289640103269624,Q2,34,57,91,0.7131832306305963,-0.7009776598061495
Rivendell,SightSphere,2021-05-06,764937.1939200017,False,Rivendell_SightSphere,Thursday,True,3,6,5,,2556.5351046186406,120665.87816245649,Week 2,Early,True,False,31,0.9377521321470804,0.3473052528448203,Q2,35,56,91,0.6631226582407955,-0.7485107481711009
Rivendell,SightSphere,2021-05-07,1286172.7966428224,False,Rivendell_SightSphere,Friday,True,4,7,5,,616620.216039611,343359.9219910715,Week 2,Early,True,False,31,0.9884683243281114,0.1514277775045767,Q2,36,55,91,0.609902004400073,-0.7924768419510902
Rivendell,SightSphere,2021-05-10,551443.7929628823,False,Rivendell_SightSphere,Monday,True,0,10,5,,132873.20214356048,174516.375175202,Week 3,Early,False,False,31,0.8978045395707416,-0.4403941515576344,Q2,39,52,91,0.43388373911755823,-0.900968867902419
Rivendell,SightSphere,2021-05-11,312750.4285817991,False,Rivendell_SightSphere,Tuesday,True,1,11,5,,167558.06759865757,40303.45114319785,Week 3,Mid,False,False,31,0.7907757369376989,-0.6121059825476626,Q2,40,51,91,0.37069103904506756,-0.9287562401253023
Rivendell,SightSphere,2021-05-12,841841.5699216546,False,Rivendell_SightSphere,Wednesday,True,2,12,5,65920.40384411349,142541.5937239989,418366.4691842372,Week 3,Mid,False,False,31,0.6513724827222223,-0.7587581226927909,Q2,41,50,91,0.3057318273597533,-0.952117665910714
Rivendell,SightSphere,2021-05-13,97451.14725903091,False,Rivendell_SightSphere,Thursday,True,3,13,5,764937.1939200017,2556.5351046186406,120665.87816245649,Week 3,Mid,False,False,31,0.48530196253108104,-0.8743466161445821,Q2,42,49,91,0.23931566428755768,-0.970941817426052
