market_l5,product_l3_desc,revenue_recognition_date,day_sales_usd,is_holiday,series_id,day_name,is_billing_day,day_of_week,day_of_month,month,latest_same_day_of_week_intramonth,rolling_mean_same_day_of_week_28_prev_month,rolling_mean_same_day_of_week_84_prev_month,week_of_month,part_of_month,first_week,last_week,days_in_month,monthly_sin,monthly_cos,quarter,days_since_start_of_quarter,days_until_end_of_quarter,days_in_quarter,quarterly_sin,quarterly_cos
Narnia,LensLogic,2021-01-27,881111.9619679912,False,Narnia_LensLogic,Wednesday,True,2,27,1,673436.0432520232,,,Week 5,Late,False,True,31,-0.72479278722912,0.6889669190756865,Q1,26,64,90,0.9702957262759965,-0.24192189559966779
Narnia,LensLogic,2021-01-28,542718.0193798235,False,Narnia_LensLogic,Thursday,True,3,28,1,849006.0307019599,,,Week 5,Late,False,True,31,-0.5712682150947924,0.8207634412072763,Q1,27,63,90,0.9510565162951536,-0.30901699437494734
Narnia,LensLogic,2021-01-29,605403.1243548224,False,Narnia_LensLogic,Friday,True,4,29,1,638982.1250246601,,,Week 5,Late,False,True,31,-0.3943558551133187,0.9189578116202306,Q1,28,62,90,0.9271838545667874,-0.37460659341591207
Narnia,LensLogic,2021-01-30,44362.42032033019,False,Narnia_LensLogic,Saturday,False,5,30,1,327424.21394962794,,,Week 5,Late,False,True,31,-0.20129852008866114,0.9795299412524943,Q1,29,61,90,0.8987940462991669,-0.4383711467890775
Narnia,LensLogic,2021-01-31,-201721.4819518514,False,Narnia_LensLogic,Sunday,False,6,31,1,15253.527097474309,,,Week 5,Late,False,True,31,-2.4492935982947064e-16,1.0,Q1,30,60,90,0.8660254037844387,-0.4999999999999998
Narnia,LensLogic,2021-02-01,1172813.9060027902,False,Narnia_LensLogic,Monday,True,0,1,2,,358477.61039931036,358477.61039931036,Week 1,Early,True,False,28,0.2225209339563144,0.9749279121818236,Q1,31,59,90,0.8290375725550417,-0.5591929034707467
Narnia,LensLogic,2021-02-02,811437.2549587043,False,Narnia_LensLogic,Tuesday,True,1,2,2,,650936.6146310598,650936.6146310598,Week 1,Early,True,False,28,0.4338837391175581,0.9009688679024191,Q1,32,58,90,0.788010753606722,-0.6156614753256583
Narnia,LensLogic,2021-02-03,721874.5588695143,False,Narnia_LensLogic,Wednesday,True,2,3,2,,628208.1758740954,628208.1758740954,Week 1,Early,True,False,28,0.6234898018587335,0.7818314824680298,Q1,33,57,90,0.7431448254773942,-0.6691306063588582
Narnia,LensLogic,2021-02-04,825248.6487311632,False,Narnia_LensLogic,Thursday,True,3,4,2,,681281.7093455584,681281.7093455584,Week 1,Early,True,False,28,0.7818314824680298,0.6234898018587336,Q1,34,56,90,0.6946583704589971,-0.7193398003386512
Narnia,LensLogic,2021-02-05,674072.1623742646,False,Narnia_LensLogic,Friday,True,4,5,2,,621085.9408783824,643672.4563462872,Week 1,Early,True,False,28,0.9009688679024191,0.4338837391175582,Q1,35,55,90,0.6427876096865395,-0.7660444431189779
Narnia,LensLogic,2021-02-06,56771.4573730108,False,Narnia_LensLogic,Saturday,False,5,6,2,,213212.67755081394,172362.16893710912,Week 1,Early,True,False,28,0.9749279121818236,0.22252093395631445,Q1,36,54,90,0.5877852522924732,-0.8090169943749473
Narnia,LensLogic,2021-02-07,-1381.200506981833,False,Narnia_LensLogic,Sunday,False,6,7,2,,-29923.244948008676,-29923.244948008676,Week 1,Early,True,False,28,1.0,6.123233995736766e-17,Q1,37,53,90,0.5299192642332049,-0.848048096156426
Narnia,LensLogic,2021-02-08,619755.2443354018,False,Narnia_LensLogic,Monday,True,0,8,2,1172813.9060027902,358477.61039931036,358477.61039931036,Week 2,Early,False,False,28,0.9749279121818236,-0.22252093395631434,Q1,38,52,90,0.4694715627858911,-0.8829475928589268
Narnia,LensLogic,2021-02-09,800898.5554237112,False,Narnia_LensLogic,Tuesday,True,1,9,2,811437.2549587043,650936.6146310598,650936.6146310598,Week 2,Early,False,False,28,0.9009688679024191,-0.43388373911755806,Q1,39,51,90,0.40673664307580043,-0.9135454576426008
Narnia,LensLogic,2021-02-10,769837.0263552208,False,Narnia_LensLogic,Wednesday,True,2,10,2,721874.5588695143,628208.1758740954,628208.1758740954,Week 2,Early,False,False,28,0.7818314824680299,-0.6234898018587335,Q1,40,50,90,0.3420201433256689,-0.9396926207859083
Narnia,LensLogic,2021-02-11,825085.2806850296,False,Narnia_LensLogic,Thursday,True,3,11,2,825248.6487311632,681281.7093455584,681281.7093455584,Week 2,Mid,False,False,28,0.6234898018587339,-0.7818314824680295,Q1,41,49,90,0.27563735581699966,-0.9612616959383187
Narnia,LensLogic,2021-02-12,733676.3863814973,False,Narnia_LensLogic,Friday,True,4,12,2,674072.1623742646,621085.9408783824,643672.4563462872,Week 2,Mid,False,False,28,0.43388373911755823,-0.900968867902419,Q1,42,48,90,0.20791169081775931,-0.9781476007338057
Narnia,LensLogic,2021-02-13,50320.1135292652,False,Narnia_LensLogic,Saturday,False,5,13,2,56771.4573730108,213212.67755081394,172362.16893710912,Week 2,Mid,False,False,28,0.2225209339563141,-0.9749279121818237,Q1,43,47,90,0.13917310096006574,-0.9902680687415703
Narnia,LensLogic,2021-02-14,877.468557376694,False,Narnia_LensLogic,Sunday,False,6,14,2,-1381.200506981833,-29923.244948008676,-29923.244948008676,Week 2,Mid,False,False,28,1.2246467991473532e-16,-1.0,Q1,44,46,90,0.06975647374412552,-0.9975640502598242
Narnia,LensLogic,2021-02-15,644744.8894488219,False,Narnia_LensLogic,Monday,True,0,15,2,619755.2443354018,358477.61039931036,358477.61039931036,Week 3,Mid,False,False,28,-0.22252093395631384,-0.9749279121818237,Q1,45,45,90,1.2246467991473532e-16,-1.0
Narnia,LensLogic,2021-02-16,695410.0314731696,False,Narnia_LensLogic,Tuesday,True,1,16,2,800898.5554237112,650936.6146310598,650936.6146310598,Week 3,Mid,False,False,28,-0.433883739117558,-0.9009688679024191,Q1,46,44,90,-0.06975647374412483,-0.9975640502598243
Narnia,LensLogic,2021-02-17,754999.1163945878,False,Narnia_LensLogic,Wednesday,True,2,17,2,769837.0263552208,628208.1758740954,628208.1758740954,Week 3,Mid,False,False,28,-0.6234898018587338,-0.7818314824680296,Q1,47,43,90,-0.13917310096006552,-0.9902680687415703
Narnia,LensLogic,2021-02-18,805440.1132593657,False,Narnia_LensLogic,Thursday,True,3,18,2,825085.2806850296,681281.7093455584,681281.7093455584,Week 3,Mid,False,False,28,-0.7818314824680297,-0.6234898018587337,Q1,48,42,90,-0.20791169081775907,-0.9781476007338057
Narnia,LensLogic,2021-02-19,712646.324219511,False,Narnia_LensLogic,Friday,True,4,19,2,733676.3863814973,621085.9408783824,643672.4563462872,Week 3,Mid,False,False,28,-0.900968867902419,-0.4338837391175583,Q1,49,41,90,-0.275637355816999,-0.9612616959383189
Narnia,LensLogic,2021-02-20,76481.15222789059,False,Narnia_LensLogic,Saturday,False,5,20,2,50320.1135292652,213212.67755081394,172362.16893710912,Week 3,Mid,False,False,28,-0.9749279121818236,-0.2225209339563146,Q1,50,40,90,-0.34202014332566866,-0.9396926207859084
Narnia,LensLogic,2021-02-22,566450.1779941444,False,Narnia_LensLogic,Monday,True,0,22,2,644744.8894488219,358477.61039931036,358477.61039931036,Week 4,Late,False,True,28,-0.9749279121818238,0.22252093395631334,Q1,52,38,90,-0.46947156278589086,-0.8829475928589269
Narnia,LensLogic,2021-02-23,653742.464160541,False,Narnia_LensLogic,Tuesday,True,1,23,2,695410.0314731696,650936.6146310598,650936.6146310598,Week 4,Late,False,True,28,-0.9009688679024193,0.43388373911755795,Q1,53,37,90,-0.5299192642332048,-0.8480480961564261
Narnia,LensLogic,2021-02-24,889379.1347697944,False,Narnia_LensLogic,Wednesday,True,2,24,2,754999.1163945878,628208.1758740954,628208.1758740954,Week 4,Late,False,True,28,-0.7818314824680299,0.6234898018587334,Q1,54,36,90,-0.587785252292473,-0.8090169943749476
Narnia,LensLogic,2021-02-25,825472.7095475241,False,Narnia_LensLogic,Thursday,True,3,25,2,805440.1132593657,681281.7093455584,681281.7093455584,Week 4,Late,False,True,28,-0.6234898018587337,0.7818314824680297,Q1,55,35,90,-0.6427876096865393,-0.766044443118978
Narnia,LensLogic,2021-02-26,607797.0193722849,False,Narnia_LensLogic,Friday,True,4,26,2,712646.324219511,621085.9408783824,643672.4563462872,Week 4,Late,False,True,28,-0.4338837391175575,0.9009688679024194,Q1,56,34,90,-0.6946583704589974,-0.7193398003386511
Narnia,LensLogic,2021-02-27,34997.43768120809,False,Narnia_LensLogic,Saturday,False,5,27,2,76481.15222789059,213212.67755081394,172362.16893710912,Week 4,Late,False,True,28,-0.22252093395631464,0.9749279121818235,Q1,57,33,90,-0.743144825477394,-0.6691306063588585
Narnia,LensLogic,2021-02-28,415677.0389310972,False,Narnia_LensLogic,Sunday,False,6,28,2,877.468557376694,-29923.244948008676,-29923.244948008676,Week 4,Late,False,True,28,-2.4492935982947064e-16,1.0,Q1,58,32,90,-0.7880107536067221,-0.6156614753256581
Narnia,LensLogic,2021-03-01,1203343.405844931,False,Narnia_LensLogic,Monday,True,0,1,3,,750941.0544452895,554709.3324223,Week 1,Early,True,False,31,0.20129852008866006,0.9795299412524945,Q1,59,31,90,-0.8290375725550414,-0.5591929034707472
Narnia,LensLogic,2021-03-02,782413.479290876,False,Narnia_LensLogic,Tuesday,True,1,2,3,,740372.0765040315,695654.3455675456,Week 1,Early,True,False,31,0.39435585511331855,0.9189578116202306,Q1,60,30,90,-0.8660254037844384,-0.5000000000000004
Narnia,LensLogic,2021-03-03,855365.1236503738,False,Narnia_LensLogic,Wednesday,True,2,3,3,,784022.4590972794,706115.3174856873,Week 1,Early,True,False,31,0.5712682150947923,0.8207634412072763,Q1,61,29,90,-0.8987940462991668,-0.43837114678907774
Narnia,LensLogic,2021-03-04,834569.6918174118,False,Narnia_LensLogic,Thursday,True,3,4,3,,820311.6880557707,750796.6987006646,Week 1,Early,True,False,31,0.7247927872291199,0.6889669190756866,Q1,62,28,90,-0.9271838545667873,-0.3746065934159123
Narnia,LensLogic,2021-03-05,722410.489291879,False,Narnia_LensLogic,Friday,True,4,5,3,,682047.9730868894,660728.2415643326,Week 1,Early,True,False,31,0.8486442574947509,0.5289640103269624,Q1,63,27,90,-0.9510565162951535,-0.30901699437494756
Narnia,LensLogic,2021-03-06,87910.93152495369,False,Narnia_LensLogic,Saturday,False,5,6,3,,54642.540202843666,120042.33394410225,Week 1,Early,True,False,31,0.9377521321470804,0.3473052528448203,Q1,64,26,90,-0.9702957262759965,-0.24192189559966779
Narnia,LensLogic,2021-03-07,11024.674372393323,False,Narnia_LensLogic,Sunday,False,6,7,3,,138391.102327164,42211.47531277962,Week 1,Early,True,False,31,0.9884683243281114,0.1514277775045767,Q1,65,25,90,-0.984807753012208,-0.17364817766693033
Narnia,LensLogic,2021-03-08,623647.5616418802,False,Narnia_LensLogic,Monday,True,0,8,3,1203343.405844931,750941.0544452895,554709.3324223,Week 2,Early,False,False,31,0.9987165071710528,-0.05064916883871264,Q1,66,24,90,-0.9945218953682734,-0.10452846326765336
Narnia,LensLogic,2021-03-09,814799.4785069379,False,Narnia_LensLogic,Tuesday,True,1,9,3,782413.479290876,740372.0765040315,695654.3455675456,Week 2,Early,False,False,31,0.9680771188662043,-0.2506525322587204,Q1,67,23,90,-0.9993908270190957,-0.03489949670250165
Narnia,LensLogic,2021-03-10,851392.5624122554,False,Narnia_LensLogic,Wednesday,True,2,10,3,855365.1236503738,784022.4590972794,706115.3174856873,Week 2,Early,False,False,31,0.8978045395707416,-0.4403941515576344,Q1,68,22,90,-0.9993908270190958,0.03489949670250128
Narnia,LensLogic,2021-03-11,801036.8981068138,False,Narnia_LensLogic,Thursday,True,3,11,3,834569.6918174118,820311.6880557707,750796.6987006646,Week 2,Mid,False,False,31,0.7907757369376989,-0.6121059825476626,Q1,69,21,90,-0.9945218953682734,0.10452846326765299
Narnia,LensLogic,2021-03-12,898839.6657448978,False,Narnia_LensLogic,Friday,True,4,12,3,722410.489291879,682047.9730868894,660728.2415643326,Week 2,Mid,False,False,31,0.6513724827222223,-0.7587581226927909,Q1,70,20,90,-0.9848077530122081,0.17364817766692997
Narnia,LensLogic,2021-03-13,32983.3605962453,False,Narnia_LensLogic,Saturday,False,5,13,3,87910.93152495369,54642.540202843666,120042.33394410225,Week 2,Mid,False,False,31,0.48530196253108104,-0.8743466161445821,Q1,71,19,90,-0.9702957262759966,0.24192189559966745
Narnia,LensLogic,2021-03-14,162.79749975625873,False,Narnia_LensLogic,Sunday,False,6,14,3,11024.674372393323,138391.102327164,42211.47531277962,Week 2,Mid,False,False,31,0.29936312297335804,-0.9541392564000488,Q1,72,18,90,-0.9510565162951536,0.30901699437494723
Narnia,LensLogic,2021-03-15,1014290.271503086,False,Narnia_LensLogic,Monday,True,0,15,3,623647.5616418802,750941.0544452895,554709.3324223,Week 3,Mid,False,False,31,0.10116832198743272,-0.994869323391895,Q1,73,17,90,-0.9271838545667874,0.37460659341591196
Narnia,LensLogic,2021-03-16,919605.0313310336,False,Narnia_LensLogic,Tuesday,True,1,16,3,814799.4785069379,740372.0765040315,695654.3455675456,Week 3,Mid,False,False,31,-0.10116832198743204,-0.9948693233918952,Q1,74,16,90,-0.898794046299167,0.4383711467890774
Narnia,LensLogic,2021-03-17,822974.8255466615,False,Narnia_LensLogic,Wednesday,True,2,17,3,851392.5624122554,784022.4590972794,706115.3174856873,Week 3,Mid,False,False,31,-0.2993631229733582,-0.9541392564000488,Q1,75,15,90,-0.8660254037844386,0.5000000000000001
Narnia,LensLogic,2021-03-18,918720.4950987226,False,Narnia_LensLogic,Thursday,True,3,18,3,801036.8981068138,820311.6880557707,750796.6987006646,Week 3,Mid,False,False,31,-0.4853019625310808,-0.8743466161445822,Q1,76,14,90,-0.8290375725550421,0.5591929034707462
Narnia,LensLogic,2021-03-19,934479.9009924243,False,Narnia_LensLogic,Friday,True,4,19,3,898839.6657448978,682047.9730868894,660728.2415643326,Week 3,Mid,False,False,31,-0.651372482722222,-0.7587581226927911,Q1,77,13,90,-0.7880107536067218,0.6156614753256585
Narnia,LensLogic,2021-03-20,49592.39070166639,False,Narnia_LensLogic,Saturday,False,5,20,3,32983.3605962453,54642.540202843666,120042.33394410225,Week 3,Mid,False,False,31,-0.7907757369376986,-0.6121059825476627,Q1,78,12,90,-0.7431448254773946,0.6691306063588578
Narnia,LensLogic,2021-03-21,5.91217926357639,False,Narnia_LensLogic,Sunday,False,6,21,3,162.79749975625873,138391.102327164,42211.47531277962,Week 3,Late,False,False,31,-0.8978045395707417,-0.44039415155763423,Q1,79,11,90,-0.6946583704589976,0.7193398003386509
Narnia,LensLogic,2021-03-22,641468.7332020124,False,Narnia_LensLogic,Monday,True,0,22,3,1014290.271503086,750941.0544452895,554709.3324223,Week 4,Late,False,False,31,-0.9680771188662041,-0.2506525322587213,Q1,80,10,90,-0.6427876096865396,0.7660444431189778
Narnia,LensLogic,2021-03-23,1121696.4121899633,False,Narnia_LensLogic,Tuesday,True,1,23,3,919605.0313310336,740372.0765040315,695654.3455675456,Week 4,Late,False,False,31,-0.9987165071710528,-0.05064916883871355,Q1,81,9,90,-0.5877852522924734,0.8090169943749473
Narnia,LensLogic,2021-03-24,744952.7782969192,False,Narnia_LensLogic,Wednesday,True,2,24,3,822974.8255466615,784022.4590972794,706115.3174856873,Week 4,Late,False,False,31,-0.9884683243281114,0.15142777750457667,Q1,82,8,90,-0.5299192642332058,0.8480480961564254
Narnia,LensLogic,2021-03-25,1087481.2704639777,False,Narnia_LensLogic,Thursday,True,3,25,3,918720.4950987226,820311.6880557707,750796.6987006646,Week 4,Late,False,True,31,-0.9377521321470804,0.3473052528448203,Q1,83,7,90,-0.4694715627858908,0.8829475928589269
Narnia,LensLogic,2021-03-26,794917.5321679353,False,Narnia_LensLogic,Friday,True,4,26,3,934479.9009924243,682047.9730868894,660728.2415643326,Week 4,Late,False,True,31,-0.848644257494751,0.5289640103269624,Q1,84,6,90,-0.40673664307580015,0.913545457642601
Narnia,LensLogic,2021-03-27,99491.95013867742,False,Narnia_LensLogic,Saturday,False,5,27,3,49592.39070166639,54642.540202843666,120042.33394410225,Week 4,Late,False,True,31,-0.72479278722912,0.6889669190756865,Q1,85,5,90,-0.3420201433256686,0.9396926207859084
Narnia,LensLogic,2021-03-28,162.79749975625873,False,Narnia_LensLogic,Sunday,False,6,28,3,5.91217926357639,138391.102327164,42211.47531277962,Week 4,Late,False,True,31,-0.5712682150947924,0.8207634412072763,Q1,86,4,90,-0.2756373558169998,0.9612616959383187
Narnia,LensLogic,2021-03-29,637039.8489654574,False,Narnia_LensLogic,Monday,True,0,29,3,641468.7332020124,750941.0544452895,554709.3324223,Week 5,Late,False,True,31,-0.3943558551133187,0.9189578116202306,Q1,87,3,90,-0.20791169081775987,0.9781476007338056
Narnia,LensLogic,2021-03-30,851161.3061364609,False,Narnia_LensLogic,Tuesday,True,1,30,3,1121696.4121899633,740372.0765040315,695654.3455675456,Week 5,Late,False,True,31,-0.20129852008866114,0.9795299412524943,Q1,88,2,90,-0.13917310096006588,0.9902680687415703
Narnia,LensLogic,2021-03-31,1109293.3216399427,False,Narnia_LensLogic,Wednesday,True,2,31,3,744952.7782969192,784022.4590972794,706115.3174856873,Week 5,Late,False,True,31,-2.4492935982947064e-16,1.0,Q1,89,1,90,-0.06975647374412476,0.9975640502598243
Narnia,LensLogic,2021-04-01,943893.106094157,False,Narnia_LensLogic,Thursday,True,3,1,4,,910452.0888717314,804015.1620910201,Week 1,Early,True,False,30,0.20791169081775931,0.9781476007338057,Q2,0,91,91,0.0,1.0
Narnia,LensLogic,2021-04-02,437320.1757323406,False,Narnia_LensLogic,Friday,True,4,2,4,,837661.8970492841,713598.6036715186,Week 1,Early,True,False,30,0.40673664307580015,0.9135454576426009,Q2,1,90,91,0.06899114440432493,0.9976172723012476
Narnia,LensLogic,2021-04-03,11845.489703285632,False,Narnia_LensLogic,Saturday,False,5,3,4,,67494.6582403857,111783.29199801445,Week 1,Early,True,False,30,0.5877852522924731,0.8090169943749475,Q2,2,89,91,0.1376535145871682,0.9904804439875632
Narnia,LensLogic,2021-04-04,17262.801050037375,False,Narnia_LensLogic,Sunday,False,6,4,4,,2839.0453877923537,27894.22806732971,Week 1,Early,True,False,30,0.7431448254773941,0.6691306063588582,Q2,3,88,91,0.2056599030859366,0.9786235252959552
Narnia,LensLogic,2021-04-05,140534.04157873153,False,Narnia_LensLogic,Monday,True,0,5,4,,729111.6038281089,697606.0552575805,Week 2,Early,True,False,30,0.8660254037844386,0.5000000000000001,Q2,4,87,91,0.27268622848949375,0.9621030198436006
Narnia,LensLogic,2021-04-06,678884.4231858201,False,Narnia_LensLogic,Tuesday,True,1,6,4,,926815.557041099,791683.759386042,Week 2,Early,True,False,30,0.9510565162951535,0.30901699437494745,Q2,5,86,91,0.33841307983367047,0.9409976553623765
Narnia,LensLogic,2021-04-07,503560.1097787521,False,Narnia_LensLogic,Wednesday,True,2,7,4,,882153.3719739446,808536.2665417506,Week 2,Early,True,False,30,0.9945218953682733,0.10452846326765346,Q2,6,85,91,0.40252723873996754,0.9154080085253663
Narnia,LensLogic,2021-04-08,881400.8711468657,False,Narnia_LensLogic,Thursday,True,3,8,4,943893.106094157,910452.0888717314,804015.1620910201,Week 2,Early,False,False,30,0.9945218953682734,-0.10452846326765333,Q2,7,84,91,0.4647231720437685,0.8854560256532099
Narnia,LensLogic,2021-04-09,835783.135761802,False,Narnia_LensLogic,Friday,True,4,9,4,437320.1757323406,837661.8970492841,713598.6036715186,Week 2,Early,False,False,30,0.9510565162951536,-0.30901699437494734,Q2,8,83,91,0.524704487799008,0.8512844415843512
Narnia,LensLogic,2021-04-10,86047.89952741616,False,Narnia_LensLogic,Saturday,False,5,10,4,11845.489703285632,67494.6582403857,111783.29199801445,Week 2,Early,False,False,30,0.8660254037844387,-0.4999999999999998,Q2,9,82,91,0.5821853477207707,0.8130560994785325
Narnia,LensLogic,2021-04-11,2319.3708766019217,False,Narnia_LensLogic,Sunday,False,6,11,4,17262.801050037375,2839.0453877923537,27894.22806732971,Week 2,Mid,False,False,30,0.7431448254773945,-0.6691306063588579,Q2,10,81,91,0.6368918293348892,0.7709531747949796
Narnia,LensLogic,2021-04-12,749224.684701325,False,Narnia_LensLogic,Monday,True,0,12,4,140534.04157873153,729111.6038281089,697606.0552575805,Week 3,Mid,False,False,30,0.5877852522924732,-0.8090169943749473,Q2,11,80,91,0.688563231343277,0.7251763071433766
Narnia,LensLogic,2021-04-13,634277.812369893,False,Narnia_LensLogic,Tuesday,True,1,13,4,678884.4231858201,926815.557041099,791683.759386042,Week 3,Mid,False,False,30,0.40673664307580004,-0.913545457642601,Q2,12,79,91,0.7369533159843368,0.6759436441447544
Narnia,LensLogic,2021-04-14,837201.9233660646,False,Narnia_LensLogic,Wednesday,True,2,14,4,503560.1097787521,882153.3719739446,808536.2665417506,Week 3,Mid,False,False,30,0.20791169081775931,-0.9781476007338057,Q2,13,78,91,0.7818314824680298,0.6234898018587335
Narnia,LensLogic,2021-04-15,837532.9432883096,False,Narnia_LensLogic,Thursday,True,3,15,4,881400.8711468657,910452.0888717314,804015.1620910201,Week 3,Mid,False,False,30,5.66553889764798e-16,-1.0,Q2,14,77,91,0.8229838658936564,0.5680647467311559
