market_l5,product_l3_desc,revenue_recognition_date,day_sales_usd,is_holiday,series_id,day_name,is_billing_day
Atlantis,OptiGlimpse,2022-01-07,8094267.18,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-01-14,8031641.07,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-01-21,8604649.43,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-01-28,9543154.12,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-02-04,4905163.46,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-02-11,3938167.09,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-02-18,5283152.23,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-02-25,4170402.38,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-03-04,5778719.41,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-03-11,7631116.58,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-03-18,4885121.03,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-03-25,7500489.17,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-04-01,5324873.69,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-04-08,4796198.79,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-04-15,6417042.31,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-04-22,3151951.33,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-04-29,4868264.84,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-05-06,4964913.68,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-05-13,4554506.41,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-05-20,2526254.46,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-05-27,2670277.08,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-06-03,8411227.49,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-06-10,5787558.62,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-06-17,4299811.75,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-06-24,6428199.73,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-07-01,5521600.74,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-07-08,8838981.68,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-07-15,5666398.81,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-07-22,9445001.74,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-07-29,5831987.78,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-08-05,6980093.01,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-08-12,9316383.95,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-08-19,5726181.92,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-08-26,7918275.52,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-09-02,3770204.56,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-09-09,6253898.67,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-09-16,7018824.87,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-09-23,8344638.9,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-09-30,-13609346.4,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-10-07,11088091.16,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-10-14,3187136.58,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-10-21,3982522.27,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-10-28,4575753.68,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-11-04,4780813.8,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-11-11,10338790.0,True,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-11-18,4553166.06,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-11-25,1727545.49,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-12-02,2438561.12,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-12-09,3477118.39,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-12-16,9769633.35,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-12-23,2148710.43,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2022-12-30,4220134.12,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-01-06,4749495.99,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-01-13,3341669.87,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-01-20,5682531.75,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-01-27,5603481.48,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-02-03,4791702.4,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-02-10,4169651.58,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-02-17,6605680.99,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-02-24,4000507.39,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-03-03,7498375.9,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-03-10,4341057.08,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-03-17,4814233.16,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-03-24,9007705.3,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-03-31,-12069963.33,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-04-07,11433177.03,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-04-14,4715923.44,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-04-21,4395614.25,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-04-28,3772231.35,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-05-05,3320620.7,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-05-12,5785841.26,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-05-19,5070909.97,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-05-26,3421592.27,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-06-02,8896629.96,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-06-09,5755460.79,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-06-16,7596864.52,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-06-23,3588205.23,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-06-30,-17276502.84,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-07-07,4214520.58,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-07-14,4245744.98,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-07-21,4291737.97,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-07-28,8749535.36,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-08-04,5744118.2,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-08-11,5868552.21,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-08-18,4478800.17,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-08-25,2165181.62,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-09-01,6451422.77,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-09-08,5713442.84,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-09-15,7126048.43,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-09-22,7337334.05,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-09-29,6497137.77,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-10-06,5471541.16,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-10-13,5553087.0,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-10-20,6205851.94,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-10-27,5227225.73,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-11-03,6837667.84,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-11-10,4852113.94,True,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-11-17,4166213.33,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-11-24,6689135.59,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-12-01,6816940.01,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-12-08,3107022.95,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-12-15,5359006.61,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-12-22,2383631.99,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2023-12-29,7503687.68,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-01-05,8964788.26,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-01-12,11967159.39,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-01-19,7869641.95,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-01-26,6127516.55,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-02-02,6306993.07,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-02-09,6952153.68,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-02-16,6651506.49,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-02-23,7051453.77,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-03-01,6471474.54,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-03-08,6540280.77,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-03-15,6094361.39,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-03-22,8315368.51,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-03-29,11904245.51,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-04-05,4818394.69,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-04-12,6233659.97,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-04-19,6587677.02,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-04-26,5520298.61,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-05-03,6027037.19,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2024-05-10,4827246.61,False,Atlantis_OptiGlimpse,Friday,True
Atlantis,OptiGlimpse,2021-01-02,239071.34,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-01-09,929894.89,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-01-16,2386796.23,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-01-23,899560.82,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-01-30,-152.68,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-02-06,15415.15,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-02-13,179840.34,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-02-20,675985.36,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-03-13,632586.63,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-04-17,47385.46,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-05-01,653769.07,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-05-15,906711.94,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-05-22,96229.51,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-05-29,23203.6,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-06-05,66710.63,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-06-12,38762.12,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-06-19,45650.19,True,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-07-03,426045.91,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-07-10,244130.05,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-07-31,-4559214.19,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-08-07,849193.33,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-08-14,501867.7,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-08-21,88472.88,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-08-28,78067.86,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-09-04,11090.4,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-09-11,24440.17,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-09-18,422802.93,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-09-25,25873.74,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-10-02,28348.0,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-10-09,32392.04,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-10-16,85100.59,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-10-23,115690.11,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-11-06,78494.47,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-11-13,170142.18,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-11-27,-16913.94,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-12-04,155092.88,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-12-11,-11894.13,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2021-12-18,-20646.86,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-01-01,914608.19,True,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-01-08,174687.61,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-01-15,59334.19,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-01-29,724004.01,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-02-05,710285.87,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-02-12,2011525.32,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-02-26,482643.39,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-03-05,-1035.75,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-03-12,27133.46,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-04-02,3210002.21,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-04-09,20336.82,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-04-16,13291.14,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-04-23,1512798.1,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-04-30,-11204105.17,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-05-14,45255.0,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-05-21,2059482.47,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-06-11,227515.26,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-06-18,2109051.86,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-07-09,832580.76,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-08-06,664591.12,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-08-20,145725.44,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-08-27,851946.6,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-09-03,1654817.76,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-09-10,422005.54,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-09-17,1202844.7,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-09-24,310392.35,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-10-01,1688115.08,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-10-08,21389.76,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-10-15,2665591.42,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-10-22,2086678.96,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-10-29,3065.41,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-11-05,254018.7,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-11-12,65428.21,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-12-03,1771941.91,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-12-10,21905.82,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-12-17,20639.38,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2022-12-31,-14776338.6,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-01-14,2925637.17,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-01-21,2578021.03,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-01-28,2934473.5,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-02-04,4615162.51,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-02-11,5424552.54,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-02-18,152335.34,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-02-25,27606.0,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-03-04,45515.96,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-03-11,1804006.98,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-03-18,-9218.54,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-03-25,123219.32,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-04-01,1154211.52,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-04-08,268437.27,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-04-15,139309.8,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-04-22,2293469.95,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-04-29,3105588.53,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-05-06,1429614.38,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-05-13,667756.7,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-05-20,195168.37,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-06-03,154924.26,False,Atlantis_OptiGlimpse,Saturday,False
Atlantis,OptiGlimpse,2023-06-24,1051160.22,False,Atlantis_OptiGlimpse,Saturday,False
