market_l5,product_l3_desc,revenue_recognition_date,day_sales_usd,is_holiday,series_id,day_name,is_billing_day
Atlantis,IrisInnovations,2023-10-06,4305141.92,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-10-13,4400291.24,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-10-20,4334691.37,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-10-27,4219831.26,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-11-03,4875786.15,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-11-10,4478462.9,True,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-11-17,4746858.66,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-11-24,3023756.6,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-12-01,5282625.11,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-12-08,5266719.82,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-12-15,4893781.76,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-12-22,3993154.39,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2023-12-29,2529878.27,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-01-05,4248579.69,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-01-12,4059990.56,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-01-19,4117140.92,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-01-26,4359851.87,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-02-02,4499418.07,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-02-09,4137621.34,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-02-16,3879930.26,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-02-23,4491864.86,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-03-01,4836189.47,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-03-08,4020199.24,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-03-15,4201003.05,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-03-22,4090439.41,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-03-29,4071252.94,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-04-05,4123294.07,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-04-12,4439502.64,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-04-19,4342990.97,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-04-26,4120772.08,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-05-03,4937913.19,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2024-05-10,4896277.91,False,Atlantis_IrisInnovations,Friday,True
Atlantis,IrisInnovations,2021-01-02,511061.12,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-01-09,2875779.78,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-01-16,2521088.56,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-01-23,3918942.95,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-02-06,-314.24,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-02-20,77306.07,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-02-27,213376.8,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-03-06,36.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-03-13,1087.52,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-03-27,1454.39,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-04-17,6944.38,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-05-01,461602.29,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-05-15,418959.73,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-05-22,-278624.8,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-05-29,-56529.1,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-06-05,-51834.78,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-06-12,1446.43,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-07-03,-34597.8,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-07-10,-113.85,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-07-17,36.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-07-24,-1069.77,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-07-31,-3170799.31,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-08-21,-4728.75,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-08-28,-25318.4,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-09-04,-4509.86,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-09-11,16611.41,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-09-25,2650.81,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-10-09,-83.19,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-10-16,-2500.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-10-23,1094.48,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-11-13,-272.79,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-11-20,-466.06,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-11-27,-10682.51,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-12-04,47702.58,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-12-11,96352.46,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-12-18,588.79,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2021-12-25,-100759.49,True,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-01-01,2083531.21,True,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-01-08,156009.38,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-01-22,36.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-01-29,4687.37,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-02-05,155708.43,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-02-12,-1648.26,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-02-19,-2134.44,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-02-26,46903.25,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-03-05,3781.51,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-03-12,-1173.13,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-03-19,-81141.2,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-03-26,-56874.68,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-04-09,64069.08,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-04-23,106936.91,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-04-30,-128743.82,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-05-07,8643.45,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-05-14,19290.94,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-05-21,36281.72,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-05-28,-2340.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-06-04,-28342.54,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-06-11,-5944.71,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-06-18,-15713.99,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-06-25,1837.66,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-07-16,1758.52,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-08-13,17.97,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-10-01,2258052.17,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-10-29,4603.37,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-11-19,-131.32,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-12-17,850.57,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-12-24,-7238.54,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2022-12-31,-1290231.23,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-01-21,160119.5,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-02-04,243081.94,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-02-11,2494.52,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-02-25,1837.66,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-03-25,1837.66,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-04-01,2330548.07,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-04-08,11022.28,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-04-22,10927.34,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-05-06,11793.09,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-05-13,55.55,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-05-20,-1750.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-05-27,-3069.69,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-07-01,2573959.68,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-07-08,-2179.79,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-07-15,13019.99,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-07-22,13632.95,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-07-29,28368.16,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-08-12,5770.71,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-08-19,-495.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-08-26,1205230.44,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-09-09,101358.83,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-09-16,250974.85,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-09-23,112241.44,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-09-30,-3373020.93,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-10-07,-179.54,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-10-14,74338.01,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-10-21,3200.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-10-28,-1829.65,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-11-04,4151.81,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-11-11,7383.83,True,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-11-18,259744.04,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-11-25,1878.66,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-12-09,39.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2023-12-16,65053.84,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2024-01-13,17.97,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2024-01-27,25455.53,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2024-02-03,26882.76,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2024-02-17,35044.94,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2024-03-09,39.0,False,Atlantis_IrisInnovations,Saturday,False
Atlantis,IrisInnovations,2024-04-06,9656.61,False,Atlantis_IrisInnovations,Saturday,False
